id;text
UgzP_-7kQznXLb5Z_mN4AaABAg;mending ambil mana antara Poco F7 Ultra yg varian 256 atau Xiaomi 14T Pro yg varian 512, kalo buat ngegame + foto-foto?
UgytbMOmE9TnQLXKfnh4AaABAg;Iqoo 13 lebih mahal tapi belum ada wireless charging
Ugyk8etnCpHu3hcvyQV4AaABAg;Ah.. Jelek.. Biasa ajah
UgzAOUusRSRJlwqKcnt4AaABAg;10 juta beriklan 😂
UgxAenuVTp-scSh6iDR4AaABAg;bang review nothing phone lagi dong seri yang 3a pro
UgzQPVmaQut3tPnMPMV4AaABAg;Buat yang suka nonton bang david tolong rekomendasiin hp paling bagus menurut kalian di harga 1jt - 2jt
UgzBKIhinX7XyiUelMZ4AaABAg;Bang review nubbin boleh?😊
Ugwqm_IV55XuvSMwSKV4AaABAg;Baru bisa beli kopi kapal apinya😁
UgxvjH7Z6LZuAWpL1VR4AaABAg;10jt ada iklan😂
Ugx-CPQkS-jZUuh9iK54AaABAg;Poco nggak akan kuat main di level harga itu, ini terulang lg kya poco f4 gt, bkn krna barangnya tapi memang mayoritas usernya nggak main di harga itu, dgn kelas harga segitu mereka cenderung mendang-mending ke brand lain atau mungkin ke xiaomi flagshipnya sekalian..
AH7R72O2bhkAH7Zfy6a6u1;Kayak nya tahun ini Poco seri f kurang laku deh
AH7R72O2bhkAH7aP_7tMsH;@WWChannel_69  iya, tapi bkn krna barangnya gk bagus, produknya sih bagus, cuma memang usernya nggak main di range harga itu, 10jt++ itu persaingannya udh bicara brand & user experience, kalo yg F7 versi reguler ini yg msh 50:50, poco prnh sukses di level ini wktu bawa F2 pro, tapi saat itu snapdragon 860 memang jawara di thn itu, nah si 8 gen 3 ini bisa dibilang bkn jawara utama lg di thn ini..
AH7R72O2bhkAH7agxPgtpE;@WWChannel_69  ehh sorry F7 pro mksdnya, bkn F7 reguler, F7 reguler mah gk ada yak 😄
UgwTOpvrwou9NKDqgXl4AaABAg;Kembaran vivo x80 series
UgwnIu2iazMQwMhDfU14AaABAg;Mending mana iphone 13 all operator atau 11 pro beacukai dana 6 jt? Yang bantu jawab semoga rezekinya lancar aamiin
UgzgdOLhzZWS55Sw6NR4AaABAg;Review samsung a26 5g bang
UgzOWQk6E_VwIT3rZid4AaABAg;Kelemahan di hasil video nya aja ya yg masih jitter
UgyeQOSswFASWbaoKhN4AaABAg;yg Masi nonton pake Poco X3pro :))
UgyURxVJyqPfXwx0hRB4AaABAg;Rekomendasi hp kamera zoom terbaik apa kak??
Ugx5cURHuGu5InexJxx4AaABAg;"Iklan😂 buat neken jualan 10jt?, gk worth it..
Dengan spek B aja"
Ugy7iT_C4G705CS-iCx4AaABAg;Bang david boleh buat video badingkan laptop asus zenbook duo double screen dengan acer D
UgybOAEZxNH5Oxjh9WJ4AaABAg;Skrg ada tes tahan banting nya. Bagus bg
UgwWmOp-mIkCNAiZYPB4AaABAg;Iklan di Xiaomi itu fitur
UgyH6bDVQwextlPVAIh4AaABAg;baru juga beli poco f6😅
UgzRiULGgfyDOtR6fMh4AaABAg;Bang Infinix note 50 pro plus 5g kapan?
UgwfOO1_eu2edkJ86X54AaABAg;di cina official collab sama Wuthering wave nih hp.
UgxFBzNpQtN_vOA4W7Z4AaABAg;Review hp nubia Neo 3gt bg plis
UgxV74g_II_nSvlbL0N4AaABAg;Boss gw setiap pagi minta dibikinin kopi kapal api di ruangan nya...tapi ga diminum cuma buat aroma therapy...kopinya tetep kopi khas Korea
Ugxx9AoCv-C4c88PMzp4AaABAg;Kak nama kakak dicatut buat  penipuan promo marshall
UgyhnH5Fi3c0hHNgB6B4AaABAg;Sepertinya jauh lebih worth it iQOO 13 ya? Gimana menurut pendapat kalian?
UgylMnG21FgNNFFU6Yp4AaABAg;Bang, bahas inoi a75 dong
UgxskdYRYVQ-mIgR-kt4AaABAg;Bahas honor 200 pro bang
Ugzk4-bYfVz7JrAB7DR4AaABAg;Inimah jual chipset doank😂
Ugywz6OhqBEJWJrw3Ip4AaABAg;Cuma ngiler sama chipsetnya 🤤
UgxFXGzSjfJSZZyYsP14AaABAg;udah duluan kebeli poco x7🗿🗿
UgwukP5so8cxR6LNzLh4AaABAg;Permisi Bang David, China adalah China, Tiongkok adalah Tiongkok Bang.
Ugy9mooZvvb0BLIBWX54AaABAg;Bang bahas vivo y29 dong
UgyFVGoaX6EmsD-8ZVZ4AaABAg;perekaman video belakang nya kok masih kedut kedut jir awoakwoawk😹
Ugx_QnBBffguVFLgKuh4AaABAg;Scene 7 👀
UgyOlt3qRw2NgWtYvwp4AaABAg;Handphone gw Redmi Note 12 Pro 5G kapan yaak HyperOS 2 nya?? Wkwkwkwk.
UgydrsZEoJHo7-cjL954AaABAg;10 jt gila😮😢
Ugx9McF1XvecZTWldz94AaABAg;10jt dapet 120hz 😅 mending xiomi 13t 144hz dah 5jtaan
Ugy5DIw3-NvCeUGSysZ4AaABAg;Gw kira taon ini poco seri F ada yg boming nyaingin F5, kalo usernya gk banyak krg asik maenin tu hp😅, skip dulu lah ganti hp
Ugzr89j-MyogBPZyd8d4AaABAg;Apapun yang bersinar kita teken.....
UgxnSY9JdhmR8nZkbH14AaABAg;"Ksih tau dong itu hp flaghsip atau midrange hehe

Bubar f7 jngn pda beli 
Bukan poco yang kita kenal klo hrga sgtu wkwk"
Ugy3fjUnpTUQA10l_jx4AaABAg;HP midrange..
UgywK-7niPHbtivcvQx4AaABAg;Bang buat video unboxing rog ally
UgzAkITAlxxhPwqD7lx4AaABAg;kapan hp gw bisa di upgrade ya😢
Ugycm5lRZjr9td89C6V4AaABAg;21:51 si iqbal 😭
UgxqXi8RfY43PUTWyBl4AaABAg;Bg David bahas Poco m7 pro 5g dong soalnya mau beli pengen tau kelebihan dan kekurangannya
UgytDQmX-s8Xjz0nol94AaABAg;bang david tolong dong review hp red magic 10 pro +
UgxNFIRusijVdGq4ZrN4AaABAg;Bg review honor 200 pro bg
UgyxkcZp5H1sV24Vs_J4AaABAg;"Seru juga baca2 komen😅
Yang hpnya kagak ada iklan Pada bahas iklan dihp ini
Padahal nonton YT juga pasti keluar iklan juga😂😂"
UgyLKempxm580Fnf0LV4AaABAg;Mending ip 13😂
AH69ZoVhR3FAH6JMvBnEpY;ip baterai boros apa2 limit harus bayar
UgzZnhUW58YpovdRqnV4AaABAg;"Bulatan kamera nya mirip""mata Sharingan ya"
UgwEMZ_G144m3NZzdGt4AaABAg;Vivo V50 LITE review BG David
UgxdGej3Z8Y07OH_xNl4AaABAg;Hp yg tahan kena minyak goreng ato minyak tanah solar dan minyak2 lainnya hape apa? Soalnya kerja dibagian minyak sambil jualan
UgyU3QekKk9KJEjkxTp4AaABAg;Jarang beli
Ugystysg1p_3P_LxHZ14AaABAg;Alhamdulillah baru beli
UgyEJKG6Swr4QSvAZWJ4AaABAg;Xiaomi 15 T kira kira kapan rilis yaaa
UgwospjNes0Z0KcaL1R4AaABAg;Desainnya🤮
UgwQnbtflHCSJafXTjB4AaABAg;Coba HP vivo y 29 kk 😊
Ugzg-TerilghmMsdobx4AaABAg;bang coba unboxing hp vivo y29🙏
UgzNMxWxJhROryo0B3p4AaABAg;Bang cobain hp tipis tecno spark slim bang😊
UgxAndzGFofwMWXDt6N4AaABAg;Menurutku desain kamera terbagus sih..
Ugx01FuUOoAAHT0-kb94AaABAg;nc
Ugyw5uVyoXoT6duJejx4AaABAg;"Bang please tolong unboxing barang yang lagi viral NUBBIN 
🙏🙏🙏"
UgyMis9Io0rupr84wph4AaABAg;rec red magic 10  bang
UgxzWO23j76Yvw_8MgJ4AaABAg;Bang 2025 masih jaman ga sih mp3 player?? 😂 belum pernah nih gadgetin bahas mp3 player 😁
UgwkDlJShTF93RbU4ah4AaABAg;16:55 uwoogggg cantik & citlali mulus bngt😋, inilah alasan aku mencintaimu sayanggg 🥰💕
UgweAmA1opguhDH_d7l4AaABAg;David coba review AC xiomi yg 5 juta 5 star/bintang (cari di xiomi store Official Tokopedia) tolong review
UgzqB74rORexM60O7Pl4AaABAg;malah Rilis pas baru aj beli x200 -_-
UgxTjRJhM7TvHaExOtp4AaABAg;Bg saran hp gaming 2jt kebawah speknya bagus
UgzZXu303YZk1UUgrDF4AaABAg;Knp ga sklian d bahas soal AI
UgzImDXAavhp0WeKqzt4AaABAg;Nonton pake POCO F4 wkwk
Ugw07kJBgt6KDo2YROF4AaABAg;"bang saran dari saya coba tes gamenya diganti dong jangan itu"" mulu, ganti kek kaya wuwa atau minecraft 
jangan itu"" lagi kaya bosen aja"
UgzUlleK8VezLI41VRd4AaABAg;team yang nonton pake hape poco🖐️
Ugw9i7WjY2zej0-vogJ4AaABAg;"Samsung : ""mau yang murah atau yang mahal, desainnya sama""
Xiaomi : ""mau yang murah atau yang mahal, iklannya sama"""
UgwWrDZ5KaxPkKCoQqd4AaABAg;Langsung di tes banting loh ya😂
UgzQaNVUiF6lo7CySzR4AaABAg;kemaren pengen beli vivo x 200 pro karena udah nyaman di vivo, tapi karena budget dan hp lama udah lag banget, jadi budget memadai ke poco x 7 pro, alhamdulillah udah nyaman banget.
Ugws3X5bN8h3A3WeHoB4AaABAg;10 JUTA...?  walaupun ada dana tapi skip dah
UgzA5XoLg_ErNXQr-Gh4AaABAg;hape 10 juta, malah gacha matot. (pengalaman 2x) No way kapok😂
UgwFAm01QjH7hXbXNa54AaABAg;Bg David review tws lagi dong yng moondrop ultrasonik bg penasaran ni bedanya ma yang tws moondrop lain😊😅
Ugx5aQGbIKFCFmR0q1B4AaABAg;Kira kira Poco f7 basic masuk ga bang ke Indonesia?
Ugxl_xyNktng64S9lq54AaABAg;Hp lu banyak amat bg gada niatan buat bagi ke gw kali🤭😔
UgzirLNStcBea2BYYoR4AaABAg;kaya vivo x 80 jirrr wkwkwk cuma lbh premium vivo x80
Ugz4HyiYKCH4k_ue7Cl4AaABAg;Ini POCO build up dari Tiongkok, pasti mahal bea masuk + pajaknya, bukan mahal isi hp nya😅😅😅
UgytKbpUauFTOyBk-z14AaABAg;Tetap camera series xiaomi masih mantab
UgxXyCFpUD91xuV_wH14AaABAg;harga segito tambah asus rog sudah oke
UgwpzGuihfSSYFZbjKt4AaABAg;Coba liatin HP real men narzo 80 pro
UgwVOzeRfRv8BNg2Gph4AaABAg;menonton dengan f7ultra ❤
UgyJq4v8mogDXOvNtcx4AaABAg;bang kapal api mahal kenapa?
UgwxfWclXuDtflNo5254AaABAg;bang rekomendasi laptop buat anak teknik bangg, plis butuh banget🙏🙏🙏🙏
Ugz6rQjpdi7kmjeW_NF4AaABAg;Video ndut2an 😂
UgxCxtPQU6wDwfB9L5p4AaABAg;bang bahas samsung M56 sama a26
Ugy5fW2EabVDwHTLOfx4AaABAg;Tempat beli hp online terpercaya dan termurah
UgyFZkdjAPISzFqHPcR4AaABAg;Salfok ngab David masih punya Pixel 2 wkwkwk
UgwLFS_2nznJX8zo0Y94AaABAg;Harga asli 10jt pas ygy, itu karna ada diskon 400rb di early bird price aja
UgxVowyZbAjfiLbQijR4AaABAg;setelah saya liat2 kenapa lu selalu pake topi ke belakang bang?
UgxLIr5byugbwdcZjgx4AaABAg;GK bosen apa musiknya itu mulu😂
UgxowUjpnf_Nb_zi0Ph4AaABAg;Review laptop lagi bang David dari, Tecno Megabook T1 R5
Ugw6sJO-oKirYpXN2oR4AaABAg;Tim yg nonton sambil sruput kopi kapal api🤤
Ugz2d1OZRE-gI_wLhWt4AaABAg;Produk POCO paling banyak gagal 😂
UgzfF5J1JBkSp8QsohF4AaABAg;"Gua beli samsung a55 5g 
Habis nonton review di gadgetIn"
UgzzNbV8ejm6McZD2RB4AaABAg;"agak trauma sama poco 😅 yg udah"" banyak mokad di mesinnya gak bandel"
Ugy1rpSw9z-pPSLJZbJ4AaABAg;udahh beli enak bangettt kopinya
Ugw4pNq7-gR5OEu_2pN4AaABAg;Bentukmya kek hp itel 😂😂😂😂😂
UgzD8-fBwixP1PKkiLx4AaABAg;Kalo bisa di bikin transparan belakang nya keren bgt si itu.
UgwUHq1j1qNKn8IIte94AaABAg;Kesannya kek jam tangan mahal
UgynXV4xIxQYdd9hQd14AaABAg;Bang video perbandingan kayak dulu mana ( video pilih mana)
UgxWXN5NPQ7g9PhTp_N4AaABAg;klo yutub blom premium ga usah debat soal iklan 😂😂 pdahal aplikasi playstor banyak iklan jg 😂
UgwbL4iSh968Jc8K-eV4AaABAg;"coba kapan kapan di tes nya pake game ""Wuthering Waves"" bang ketimbang genshin, mungkin bakal lebih berasa buat hp baru kedepan nya"
UgyHWFzuXxMnWrQeuIZ4AaABAg;"Bang bahas dong kabar hp merk virtu v

Dulu saya beli yg versi ada emas nya tahun 2015 an akhir kalau enggak salah.

😂"
Ugx_HYeWpTlULJ8sChB4AaABAg;5bulan kedepan harganya bakalan turun ke 8juta gk yah?
UgzYhvn-SQIG7_JwimN4AaABAg;"Bang Review hp ""itel power 70"""
Ugxu4a3amQHyfPivsbd4AaABAg;Bang David, coba test gaming tambahin minecraft bang. Genshin keknya kalah berat dah sma minecraft sekarang
Ugy77P0jLrqxLzWru-R4AaABAg;🫣
UgxiMI5FG9_43zGE0O54AaABAg;Bang, lebih relevan review game lain gak sih? Atau kontrak?
UgxZ2sCVYBgcTXt7mIl4AaABAg;kayaknya masih mending xiaomi 14t pro, mau gimana pun xiaomi is xiaomi
UgzwwevUw_PXMJks1U94AaABAg;Bang david, coba review minecraft yang ada vibrant visual. Soalnya fps nya drop banget itu walaupun pake hp gaming.
Ugy58uJV5XHerRm_MDR4AaABAg;Bang Infinix gt 30 udah rilis bang kapan review
UgynPJqmPtxLbvuKzGF4AaABAg;9jt layar masi 120Hz pelit bet minimal 144HZ lah
UgxVG2ce-wt6hofIbcV4AaABAg;6:41 Malah kek logo ShareIt gak sih?😂
Ugw4qU5Xm74Bg7j7ADx4AaABAg;Lanjut review realme GT 7 bang, ditunggu videonya
UgxELl7iYo7HMEmyUy14AaABAg;Yang udah sering nonton di Youtuber Cupu👀
UgwB3A7tVSNxH4YV64J4AaABAg;Cobain barang aneh di online lagi bang
Ugw3MAzLSvSDMZTjh1p4AaABAg;ciri khasnya kamera gempa
UgydieJoQUEH0BAuldt4AaABAg;Barang random nya kapan bang
UgxANDyGyDNq4Z03Hgd4AaABAg;mending poco m5 🤣
Ugw6u-8QEk72CLYylAl4AaABAg;Bang bahas nubbin benda kecil bulat ketanya bisq liat kenangan😮
Ugzw4CqVJ6jqwk04_h94AaABAg;F7 ultra jualan Hp mahal Buat apaan  flagship hp 2025 perubahan kamera hp Dewa overtake Dah kak
UgylxEu_RNnURQHoHdx4AaABAg;Klo masih ada iklan mending yg pro 😂
UgypwzaodwPen0pSeht4AaABAg;"9jt buat game doang? wkwkkw samA56 lebih wort it lebih murah kamera dan lain"" lebih baik wkwkkw"
UgyT5vDF-hC7-h5nV8N4AaABAg;Nanti review oppo find x8 ultra bang,di tunggu videonya.
Ugx3HQe2i04W6qRCohZ4AaABAg;10:30 mengingatkan kita, ada 1 merk yang di kritik dan dikasih masukan malah klarifikasi 😂😂😂
Ugw4Bb3KgkVjq9Z2kCN4AaABAg;Kameranya sharingan😂
Ugwf2sInNizLQKi1noV4AaABAg;Mahal. Ga jd beli
UgzvBOSMo42OLYdtwiR4AaABAg;Bang main game nya pakai wuthering waves aja, ngikutin  tes performa versi hong kong nya
UgzmEUo_QPGYz9PUo1Z4AaABAg;Bang mending Tecno Spark go 1 atau itel p65
UgwLBOjB475NcLlZXuZ4AaABAg;Gua udh Nemu jalan gua di juditolol88
UgwwDRvqjkdKwXzN3Vl4AaABAg;Selama ini udah gonta ganti hp,kesimpulan buat sya..yg mau built quality yaa seri xiaomi..klo nyari spek gila diatas kertas yaa poco,tpi agak trauma dgn built qualitynya...versi saya yaa .hehe
UgwvHLqqRfmZJo6Kc2Z4AaABAg;f7 pro sama f7 ultra nambah 3 juta cuma beda di cipset aja? layar masi sama aja 120hz? jadi mikir-mikir mending beli yang f7 pro 😅😅😅😅😅
UgzvcrvhhmO08dG3tw94AaABAg;Charnger buat iPhone yang bagus apa ya ka
UgxNbB5QHzNr8E_J2sR4AaABAg;Kapan mistry box lagi bang
UgywN1HGkSggd8JqeBp4AaABAg;Review Vivo x200 ultra bg😁
UgySwh5iwwgQCfB2wx14AaABAg;Kalo larutan yg ada badaknya, kalo poco sama redmi yg ada iklannya
UgxCXHyMD2RaJtfVu6F4AaABAg;Review Tecno pova 7 bg
UgwawIVOFDk0gnQdlN54AaABAg;Kok ga ada spill Poco F7  ultra ini Tahan di dalam air?apakah ngga tahan air guys?
Ugx9h7hhxl3hJkXAUhF4AaABAg;Poco F3 juga 3 kamera
Ugyh5NRmnFWSv8y6GdB4AaABAg;Bang gw punya duit 30 juta, rekomendasi in dong kira kira beli HP apa
UgxGSTMhnyqUY7C9ykt4AaABAg;Norak model belakangnya. Berasa kek hp 1,4jt. Desainer nya parah total
UgyZZVNLfHVTvMUoH2x4AaABAg;ka David coba rekomendasikann Samsung a26 5G
UgyUMD4zkavpxoZcRoh4AaABAg;U
Ugx8BcE0NtmEt1L98ct4AaABAg;banyak yg gak terima di bilang masih ada iklan😂 sekelas hp dengan harga setara emang ada iklannya selain ini brand?
Ugz9Yn129sZ_n20cyid4AaABAg;10jt iklan😂😂
UgxZQAkLlWqDCyrOp2p4AaABAg;bagus ga ya yng pro
Ugx-0r5feANQ_SMLEvR4AaABAg;Secara looks seperti hp 3 juta an, walaupun material udah kaca dan aluminium 😅
Ugyr7VS76oMkv8te41t4AaABAg;bang coba hp vivo y29... penasaran bagus g
UgziCfoC1J_9M5ccYFR4AaABAg;Xiaomi fans die hard wajib banget beli 🤡🤡🤡
UgwVWGqexpXnmFDzK_N4AaABAg;Om rekomendasi Nubia neo 03 yg baru
UgwX40Dsc8Wc9qDeJ3Z4AaABAg;poco f7 ultra ini kategorinya udah flagship apa flagship killer ya?
UgxZH8SUItMxFjMuaZF4AaABAg;8:16 wkkwkw
UgzkoX2ottsBTadmQAF4AaABAg;Gw aja pake infinix note 30 pro ok aja
UgwtQF5TZuFpH4huSPV4AaABAg;Bang, review vivo v50 lite donk
Ugxw1v0OH9-vEm9FDB94AaABAg;Tapi gw lebih suka poco dibanding Iqoo , UI nya jelek Vivo Iqoo gak bisa leluasa buat modifikasi 😂
Ugxfvb_xvaGzOUGePpV4AaABAg;Terima Kasih Gadgetin, Setelah lihat Video ini saya lebih mantap Ambil Samsung aja, nambah 200 dapet yg Lebih Baik 😂
UgzxzXfVhqXpmaS_3cB4AaABAg;bang kasih tau hp 1jt yang ada chipset gacorr
UgwTcegLHuJxdGGVhAF4AaABAg;Iklan di hp murah aj bkin gregetn, ini malh ad di hp mahal msh ad.
UgxSewaU3-yklhAT-454AaABAg;Yang ngeliat poco f7 ultra pake poco f6 🗿
Ugz5kj51Fb2QXFNhhMZ4AaABAg;Mending Moto G45 , HP murah simpel tanpa iklan, cuma minus layar aja yg masih wajar buat harganya.
Ugztx7lWaA35e3oF48h4AaABAg;Opo A5 pro kapan nih review nya brader
UgzD-b1qI9fqBeaKB3F4AaABAg;Bang dapit sepertinya sedikit kecewa 😂
Ugw1tbSdBt7EqAKxPg14AaABAg;"hp ini ibarat ""dikencingin"" ama iqoo, niat hati buat saingin, dgn harga yg lebih murah, tpi minus² dri f7 ultra ini bener² jdi dealbreaker bgt"
UgwgOPqbSKPFF_77It94AaABAg;kalau tema harusnya gapapa ada tema itu, kenapa gapapa? karena tema designer xiaomi itu bisa memonetisasi karya mereka, ada 2 opsi tema kan, pro dan free, yang pro bisa dapet dari pembelian tema nanti yang free dapet darimana?
UgyNLUcvAYtoklP7t_B4AaABAg;iklan bisa di ilangin sih... pake dns bjir👽
UgzTv0T4f3VEiRRKL-V4AaABAg;Bang, iqoo z10 dong
UgwrZcyMGjMZhi_bdt14AaABAg;Seri Poco masih di rajai X7 Pro di harga segitu ngga ada lawan. 😂
UgzntB82PBYjjP_7SWJ4AaABAg;Adu Poco F7 Ultra VS IQOO 13 boleh gak?
UgyNzYkXCHYD1gI3Exd4AaABAg;POCO F3 triple kamera mas. Utama Macro uw
UgxdmyWCXApOFUUeJKJ4AaABAg;bang, saranku ganti gamenya ke wuthering waves aja, genshin udah kerasa ringan buat SoC² flagship sekarang
UgyE1DkexRuFlW3aq354AaABAg;BARU 2 HARI BELI POCO F7 ULTRA BENER KATA BANG DAVID STABIL KAMERA DEPANNYA
UgxpcXArUv0Fdrjcf8x4AaABAg;Bahas Poco m7 pro 5g dong bang
UgxJ-Ks1vkhiXImypfN4AaABAg;calon-calon hp sepi nya poco nih 😂
UgyZ7bkzzgeOZ9hNIoB4AaABAg;"Nonton video ini pake F7 ultra alhamdulillah 😁

Rumor chipset Snapdragon tahun ini:
- Snapdragon 8s gen 4 (awalnya mau jadi 8s elite) = released
- Snapdragon 8 elite 2 = Q4"
Ugxx1MVm8CX2q919k_N4AaABAg;Iqoo 13 dah lama keluar jadi klo release nih hp skrg buat saingan nenurut ane agak lucu sih karena siapa tau iqoo 14 mau keluar dan mungkin aja speknya diatas poco
UgxOU2GY-YvEs6aK6hx4AaABAg;Situs promosi judi di ban aja bg
UgzfG5a7-9nXPDY_te94AaABAg;Harga segini mending nambah dikit buat iqoo 13
Ugy3g2Xl8OIYwZPjVst4AaABAg;8:19 siap² jadi meme tahun ini 😂
UgxeaxXaK-ovTJy2tfx4AaABAg;ni hp dibuat di tiongkok?
UgwoHWFGIa5rOfSE1yV4AaABAg;Brand inoi bang review dari eropa, brand baru
UgxbuUZK2djQdbrPGRB4AaABAg;BANG CARI INFINIX NOTE 50 PRO+  5 G BANG PENASARAN 😢😢😢
UgwcdkCWxBL__zPY4oN4AaABAg;BANG INFINIX NOTE 50 PRO + 5 G BANGGG BURUAN CARI BARANG NYA 😭😭😭😭😭
UgxW5YCMXETOT8SVrEN4AaABAg;Mending kuning sih, org liat langsung tau itu varian ultra, yg hitam di pro juga ada..
Ugy-HG0pfapyX66DtYt4AaABAg;"waduuuh 10 jt masih ada iklan. 
gk banget dah"
Ugw2p3PNTd61AtweAL94AaABAg;Aku mo beli hp baru bagus mana ? Ip 13, poco f7 ultra atau poco f7 pro ?
UgyPZ0z_5dGYl1ScCBB4AaABAg;Yang lebih suka nonton unboxing daripada review sini ngumpul
Ugwps55Y7LIWF26HbUp4AaABAg;Kek hp murahan modelnya🤣🤣 lawakk
UgxsGEyQSSG-iD22PIZ4AaABAg;bang coba test game Minecraft Vibrant Visual, bisa dapet berapa FPS
Ugy8qqEz6JrUTPyKewt4AaABAg;Model f7 ultra ataupun f7 pro jelek bg. Udh ngambil x7 pro warna hijau kerenan msh x7 pro.
AH4Nu1fjCKmAH4S1aOn8Q0;warna hijau bagus kah bg x7 pro?
UgyUvlKQM6PyLpbKcQ14AaABAg;"Bang david, mau tanya ini!! 
Hp siap di review di kemanakan 😁"
UgwhzWrEnZQ1w0E76UF4AaABAg;Kak Review Tecno Megapad
UgyqGK8gFJB8QmHtBHd4AaABAg;"19:00 perekaman video kamera depan semua tipe iqoo emang ""wajib"" gempa sih kayaknya, dari mulai iqoo z9, iqoo 12, iqoo 13 semuanya gempa."
UgxPojmVOjSHWLwi-yB4AaABAg;Bang jangan game genshin terus yg jadi test game utama. Coba ganti game Ark : envolved. Itu berat cocok untuk test. Sy test genshin di hp sy mulus, tapi kalo pake game ark patah patah
UgzbqYXsUIhhsCEZ-Dd4AaABAg;Trik marketing ga si, buat mempertegas  kepada orang orang kalo poco emang rajanya kelas entry dan mid
UgzST_Yy5qvrYy_0vLJ4AaABAg;Tim yg beli doang nonton juga
Ugw15fJ2Xo8csSGjBHB4AaABAg;kamera nya mirip mata sharingan
UgyuVzIM6eYiUusiT7V4AaABAg;alhamdulillah nonton dah pake realme 8 5g 2021
UgzYMBDj-zwMGD3fSl54AaABAg;Banyak yg komen 10jt masih ada iklan?, menurut saya itu sih bukan masalah toh bisa d ilangin.
Ugwxy1y-Y5yxjavvBQR4AaABAg;ka sekali2 view handheld udh byk yg baru2 loh...
UgyEJ_QCD93vngx9ojF4AaABAg;iklan lagi...iklan lagi...iklan lagi...
UgwIHBgYBUArzxibqLZ4AaABAg;Hahaha Mangekyo Sharinggan si Madara jadi Contoh 🎉
Ugy5B55w-ryOqSrAKOV4AaABAg;"Pengen beli hp baru tpi sadar umr di Konoha kecil 2/3 jt daerah belum lagi kebutuhan hidup sehari²
Jika mau beli hp baru butuh 6 sampai 7 bulan baru kebeli itu pun ga pasti 🙃"
UgyUHvrFNNRi0RwTXnZ4AaABAg;Maaf bang,gue pecinta kopi gadja😊
Ugx6iOi69klRf9Tijrp4AaABAg;review infinix note 50 pro+ 5g bg
UgxdCuqTOKjD8BRyNVN4AaABAg;"Nitip Jual ROG 8 12/256
Kendala kabel data nyambung - nggak tpi skrng normal
Nominus fullset
Harga 7jt aja,,minat komen wa aja ku chat"
Ugx-LjO0m98ldProykN4AaABAg;Hp iklan ram doang gede 😂😂😂
Ugw23oXDxTOdaESD4794AaABAg;mistery box bang davit
UgxfdE4hABFBeYMj1LF4AaABAg;Tambah lagi lah gamenya gi udah terlalu ringan
UgzKglIe1r3c42nebGB4AaABAg;"Mau nanya. Sbnernya untuk android spek monster skrg.. dibanding dgn ios 14 keatas untuk pemakaian game sambil streaming. Lebih tahan umur android atau ios? ""Bertanya dgn nada lembut"" 🙏"
AH3v0MfpnVcAH40D7-kllW;"Saya pakai Ios 18.3.2 buat gaming sehari nge charge 3x😂
Hp anak saya iqoo z9 sekali charge gaming 14 jam non stop gak mati hp nya😢"
AH3v0MfpnVcAH5KS3wPnHn;"@ErstaTaresfa   kurang spesifik.. anak kamu mungkin main game ringan.. coba IP kamu IP 14 keatas trus main nya samadgn game yg di mainin anak kamu 🙏 ""memberi saran dengan nada lembut"""
AH3v0MfpnVcAHE0MchShSW;@ justru main karena nemenin anak otomatis game nya sama bro, iphone 15 pro max😓
Ugw8gVx_ndgpIOPpSpR4AaABAg;Worth it f7 ultra atau 15T guys?
UgyNHdr5VhbVAJFIe0V4AaABAg;Ada pencinta kopi liong kah disini?
UgzQh1azoTECnXUoDjx4AaABAg;Nonton pake Poco f6🎉
Ugz3qZi-eD2rlHdySV14AaABAg;Skip dulu deh ama ni somay, masih kalah soalnya ama iqoo 13 yg udh dipake selama 1 minggu😂 , dri segi layar yg masih blm pake ltpo itu jdi dealbreaker buat gw😅, soalnya layar ltpo lumayan buat bikin hemat baterai jg😅
UgxeETnbt4NW-k9R1Dh4AaABAg;bg izin nambahin kalo ada gametest please masukin game wuthering waves soalnya itu game paling berat di hp
UgzFSuQt-mwykiO2k4F4AaABAg;HP Tergagal poco😂
UgzfyaReyBHVTCkcAzB4AaABAg;Riview oppo A5 pro dong kak
Ugysb5n15hGQwqbhX3d4AaABAg;"Lebih worth it xiomi 14T pro harga ud terjangkau
Apa lg yg 14T biasa ud ekonomis harganya dan performa ngebutt abiss"
UgwIBVCfj-TehrF_8_94AaABAg;Beli hp semahal itu buat liat iklannya emg lawakk sih wkwk
UgzLCTr51_hXpagfypx4AaABAg;iklan bisa menandakan security kita ga aman ga si? gampang bocor data2 kita?😅
UgwhkhwgWIzeANrRgYl4AaABAg;tws bang
Ugydn5_VkjHxKetPZ5t4AaABAg;Poco F6 baru setengah tahunan udah harus ganti lgi kd f7 ultra 🤤,
UgwpAB7XmhR2lYEaGXt4AaABAg;Bang buatin yang hp huawei mate 70 pro😊
Ugz37gYLVpackpvnjxJ4AaABAg;Komplain HP ada iklannya padahal videonya sendiri banyak iklanya, ironis😂
UgyQHaVZ_JgzvR6ALqB4AaABAg;Gw user 20 watt dan 25 watt charging awalnya, setelah nyoba 120 watt nagih sih,, berasa bgt bedanya
UgzzEWY-GaqElhg45t54AaABAg;mending iphone
